,106.11405
englandlady,206.5
englandmeets,106.0
englandoh,96.0
englands,123.08861
englandsheffieldpreaches,83.0
englandslim,68.0
englandso,83.0
englandthe,134.0
englandwas,67.0
englandwhile,74.0
englandwith,141.0
englischen,169.0
english,109.57214
englisha,117.0
englishd,113.0
englisheminent,162.0
englishfar,109.0
englishin,150.0
englishknowing,129.0
englishlatin,110.0
englishman,93.481865
englishmanalways,50.0
englishmanis,49.0
englishmannot,163.0
englishmans,82.9
englishmen,101.76471
englishmeni,160.0
englishmens,112.5
englishmr,122.0
englishspeaking,101.5
englishwoman,98.57143
englishwomen,96.0
engluts,71.0
englutted,88.5
englyn,78.0
engolfados,90.0
engolfarte,106.0
engouement,78.0
engouements,75.0
engraffed,105.0
engraft,70.0
engrafted,109.14286
engrafting,96.0
engrailed,68.5
engrained,174.0
engrandecen,90.0
engrandecer,71.0
engrandecerlas,123.0
engravd,104.0
engrave,97.25
engraved,97.297295
engraven,84.333336
engraver,77.2
engravers,159.0
engraving,97.77778
engravings,102.84
engrele,172.0
engroove,186.0
engross,90.454544
engrossd,108.666664
engrossed,102.20513
engrosses,110.333336
engrossest,81.0
engrossing,112.818184
engrossments,63.0
enguard,108.0
engulf,112.5
engulfed,94.38461
engulfer,123.0
engulfing,100.333336
engulfment,120.8
engulfs,86.5
engulla,128.0
engulle,121.0
engulph,132.66667
engulphed,96.20513
engunoma,190.0
engzeusunomahaedu,153.0
enhaddah,193.0
enhakkore,61.0
enhaloed,73.0
enhance,107.0
enhanced,123.2381
enhancement,61.0
enhances,127.0
enhancing,106.333336
enharinados,97.0
enhazor,48.0
enhila,202.0
enhilar,110.0
enhilas,123.0
enhoramala,109.0
enhued,114.0
enhuing,117.0
enians,77.0
enigma,106.210526
enigmai,46.0
enigmas,113.28571
enigmatic,109.695656
enigmatical,114.125
enigmatically,134.75
enim,142.54716
enimvero,87.0
eniopeus,128.0
enipeus,84.0
enira,124.0
enispe,142.0
enjaezada,120.0
enjalmas,53.25
enjambres,111.0
enjaulado,91.0
enjaulados,130.0
enjaularme,199.0
enjaulasen,72.0
enjealous,78.0
enjoin,86.15385
enjoind,102.35714
enjoined,93.416664
enjoining,83.0
enjoins,77.76923
enjolras,113.308304
enjolrasthe,74.0
enjoy,95.29575
enjoyable,96.73333
enjoyably,150.0
enjoyare,89.0
enjoyd,95.388885
enjoydst,58.0
enjoyed,101.65524
enjoyedbut,116.0
enjoyedi,91.0
enjoyer,94.4
enjoyers,91.0
enjoyest,113.0
enjoyeth,73.0
enjoying,107.95951
enjoyment,101.23875
enjoymentdid,124.0
enjoymenti,76.0
enjoyments,103.67273
enjoymenttake,115.0
enjoymentthe,151.0
enjoyn,80.0
enjoynd,107.5
enjoyne,74.0
enjoynes,87.0
enjoyning,74.0
enjoys,102.195656
enjoyshe,167.0
enjoyst,85.0
enjoywhat,48.0
enjuagse,122.0
enjug,117.0
enjugadlas,116.0
enjugase,159.0
enjugue,91.0
enjundia,124.0
enjuta,72.0
enjutas,103.0
enjuto,88.75
enjutos,65.0
enkeen,89.0
enkel,82.0
enkindle,103.75
enkindled,106.75
enkindling,76.0
enlard,84.0
enlargd,113.666664
enlarge,97.115944
enlarged,106.73418
enlargement,101.95652
enlargements,143.0
enlarges,87.333336
enlargeth,61.5
enlarging,110.48148
enlazaba,112.0
enlazados,130.0
enlighten,85.125
enlightened,108.51923
enlightenedeager,100.0
enlighteners,78.0
enlighteneth,100.0
enlightening,99.454544
enlightenment,107.58
enlightenmenthas,79.0
enlightenmentit,95.0
enlightenmentwhich,84.0
enlightens,90.0
enlighting,51.0
enlightnd,99.0
enlightned,132.0
enlightner,121.0
enlightning,59.0
enlinkd,59.0
enlist,91.31579
enlisted,93.166664
enlisting,123.71429
enlistment,106.0
enlistments,104.0
enlists,66.0
enliven,97.35714
enlivened,97.25
enlivening,109.0
enlivens,122.0
enlutada,71.0
enlutadas,58.0
enlutados,84.333336
enmantaban,90.0
enmasse,115.22222
enmendado,121.0
enmendando,106.0
enmendar,93.0
enmendaren,50.0
enmendarla,79.0
enmendarme,171.0
enmendarse,117.0
enmesh,48.0
enmeshed,105.666664
enmeshing,41.0
enmienda,92.0
enmiende,70.0
enmishpat,94.0
enmitie,110.0
enmities,115.111115
enmity,95.92771
enmitys,98.0
enmudec,71.0
enmudece,87.0
enmudeci,97.666664
enmudecise,136.0
enna,149.0
ennel,115.0
ennifcorthy,182.0
ennio,91.0
ennis,118.333336
enniscorthy,197.0
ennius,136.16667
ennoble,102.5
ennobled,91.27273
ennoblement,110.0
ennobles,116.5
ennobling,103.833336
ennomos,132.0
ennomus,114.0
enns,89.8
ennuch,128.0
ennui,104.46875
ennuis,113.0
ennuy,60.0
ennuye,69.666664
ennuyes,101.0
enobarb,140.0
enobarbus,108.33766
enobld,68.0
enoble,92.0
enoblecer,189.0
enoch,111.73333
enochi,89.0
enochs,88.0
enoj,54.0
enoja,90.8
enojaban,109.0
enojada,108.0
enojadas,103.0
enojado,125.0
enojados,126.0
enojalla,102.0
enojar,97.5
enojarse,99.0
enoje,96.0
enojes,94.0
enojo,106.793106
enojse,123.0
enon,117.0
enope,72.5
enops,64.0
enormities,101.0
enormity,98.111115
enormous,108.85714
enormously,102.432434
enormousness,86.333336
enos,89.0
enosh,157.0
enough,97.019196
enoughagainst,73.0
enoughall,170.0
enoughand,114.0
enoughas,181.0
enoughblow,132.0
enoughbut,105.5
enoughfor,138.0
enoughhadnt,102.0
enoughhe,75.6
enoughhis,94.0
enoughi,94.8
enoughis,71.0
enoughits,78.5
enoughmy,116.0
enoughnay,58.0
enoughof,156.0
enoughone,90.0
enoughperhaps,111.0
enoughput,56.0
enoughso,114.0
enoughtaking,128.0
enoughthat,100.0
enoughthats,79.0
enoughthere,162.0
enoughthis,149.0
enoughto,255.0
enoughtouch,85.0
enoughwhen,88.0
enoughwill,124.0
enounce,151.0
enounced,138.5
enow,93.53846
enpatron,53.0
enpierced,55.0
enquird,124.0
enquire,86.84545
enquired,86.32143
enquirer,102.875
enquirers,134.5
enquirest,116.0
enquiries,128.33333
enquiring,106.07692
enquiringly,94.0
enquiry,94.4127
enragd,90.0
enrage,77.375
enraged,102.04762
enrages,98.0
enramada,89.0
enramar,116.0
enrank,30.0
enrapt,89.0
enraptured,112.65116
enrapturing,85.333336
enred,67.0
enredado,126.0
enredarme,123.0
enredarse,117.0
enredo,78.0
enredos,130.66667
enrejada,92.0
enrejados,183.0
enrich,90.789474
enrichd,116.0
enriched,112.20513
enriches,112.0
enrichest,69.0
enriching,100.44444
enrichment,99.0
enrichments,142.0
enrico,125.6
enridged,87.0
enrimmon,75.0
enrings,149.0
enrique,104.333336
enriquecanse,89.0
enriquece,101.0
enriquecen,67.5
enriquecer,110.25
enriquecido,114.0
enriqueciendo,102.0
enristr,124.333336
enristrando,114.0
enrizados,113.0
enrobd,108.0
enrobe,73.0
enrogel,92.5
enrol,93.0
enroll,73.0
enrolld,125.0
enrolled,93.67857
enrolling,115.0
enrollment,123.25
enrooted,62.0
enroscada,79.0
enrounded,59.0
enrowle,89.0
ens,53.0
ensabanados,79.0
ensabl,115.0
ensala,122.0
ensalada,118.75
ensalmo,139.5
ensalza,114.333336
ensalzamiento,106.0
ensample,107.0
ensamples,83.333336
ensancha,134.0
ensanchar,153.0
ensanche,106.5
ensangrentada,132.0
ensanguind,69.0
ensanguined,96.0
ensarmentar,133.0
ensarta,173.0
ensartado,49.0
ensartados,98.0
ensartando,107.0
ensartar,119.0
ensayados,95.0
ensayarse,88.0
enscheduld,132.0
enscombe,99.28571
enscombein,98.0
ensconce,75.4
ensconced,96.882355
ensconcing,95.0
ense,124.6
ensea,98.0
enseadme,81.0
enseado,90.4
enseamed,64.0
ensean,111.6
enseando,92.0
ensear,90.57143
enseara,90.0
enseare,124.0
ensearle,101.0
ensearon,32.0
ensearte,127.0
ensease,159.0
ensebale,128.0
enseigne,145.0
enseis,90.0
ensele,96.0
ensemble,90.833336
ensembles,140.0
ensemblesome,116.0
ensenas,146.0
ensendosela,67.0
ensermele,107.0
ensersele,87.0
enshelterd,89.0
enshemesh,72.5
enshielded,143.0
enshrine,100.0
enshrined,111.666664
enshrines,125.0
enshrouded,107.0
ensign,96.111115
ensigncy,80.0
ensignes,116.666664
ensigns,95.85714
ensill,81.0
ensilla,110.0
ensillaba,137.0
ensillada,128.0
ensillando,106.0
ensillar,112.333336
ensillaron,101.0
ensillase,103.0
ensille,119.0
ensis,139.0
enskied,70.0
enslavd,129.33333
enslave,89.12
enslaved,98.57143
enslavedwill,62.0
enslavedyour,84.0
enslavement,89.5
enslavers,116.5
enslaves,116.333336
enslaving,114.333336
ensman,69.0
ensnard,114.0
ensnare,85.6
ensnared,96.75
ensnares,33.0
ensnareth,106.0
ensnaring,161.0
ensordecieron,103.0
ensouled,131.0
ensovereignd,109.0
ensrtalos,94.0
ensteepd,118.0
ensuciar,103.0
ensucio,130.0
ensud,115.2
ensue,110.92
ensuea,102.0
ensued,109.847824
ensuednot,89.0
ensuedthe,74.0
ensuedv,139.0
ensues,103.30769
ensuing,107.7
ensure,104.393936
ensured,98.6
ensuring,173.45264
enswathed,80.0
ent,96.0
entablado,142.0
entabladura,87.0
entablarle,128.0
entablature,164.0
entablatures,143.5
entail,92.565216
entaile,160.0
entailed,94.565216
entailedit,115.0
entailing,123.0
entails,92.6
entailwe,106.0
entallad,142.0
entallarse,124.0
entame,85.0
entangle,87.30769
entangled,105.66197
entangledi,87.0
entanglement,117.69231
entanglements,92.85714
entangles,125.5
entangleth,78.0
entangling,97.875
entappuah,82.0
entbehren,83.0
entble,53.0
entblen,132.5
entblt,114.75
entblte,80.0
entdeckte,108.5
entee,131.0
entelechia,77.0
entelechy,142.5
entena,99.0
entend,136.8
entenda,139.66667
entendais,84.0
entendan,121.0
entended,97.5
entendedor,73.5
entendemos,104.666664
entender,98.86842
entenderemos,114.5
entenderla,106.0
entenderlas,112.0
entenderlo,69.0
entenderos,118.0
entenders,33.0
entendi,119.26087
entendida,109.333336
entendidas,102.0
entendido,110.5
entendidos,96.75
entendiendo,107.8
entendiera,104.0
entendiere,133.0
entendieron,140.2
entendiese,119.75
entendile,97.333336
entendimiento,105.20988
entendimientos,134.66667
entendimos,129.0
entendirades,121.0
entendis,152.0
entendre,187.0
entente,96.5
enter,113.02374
entera,121.882355
enteradas,131.0
enterado,149.0
enterados,138.0
enteramente,107.0
enterarme,77.0
enteraros,82.0
enterarse,154.0
enterartful,84.0
enteras,78.0
enterd,85.75
entere,89.0
entered,92.97471
entereda,145.0
enteredby,93.0
enteredflushed,182.0
enteredis,48.0
enteredlooked,69.0
enteredmy,71.0
enterednot,127.0
enteredpassing,70.0
enteredscattering,74.0
enteredthe,70.0
enteredwhere,106.0
enterest,78.5
entereth,75.08696
entereza,98.0
enteric,119.5
entering,95.92955
enterlike,109.0
enterndose,90.0
enternece,117.0
enternecer,111.0
enternecerle,88.0
enternecerme,123.0
enterneci,112.0
enternecida,67.0
enternecido,101.0
enterneciera,101.0
enternecise,148.0
enternezca,178.0
entero,105.0
enterof,63.0
enteros,92.6
enterprise,101.60465
enterprised,68.0
enterprises,113.93671
enterprisest,135.0
enterprising,105.14286
enterprize,100.5
enterprizes,95.0
enterprizing,87.0
enterrada,115.5
enterradas,105.0
enterrado,92.666664
enterrados,144.0
enterramos,69.0
enterrar,110.2
enterrarle,95.0
enterrarme,70.0
enterrarse,119.0
enterrarte,100.5
enterrasen,95.5
enterrndonos,81.0
enters,100.0155
entersbut,70.0
entersit,114.0
entertain,97.89922
entertaind,103.190475
entertaine,114.0
entertained,99.97059
entertainedabout,73.0
entertainer,96.07692
entertainers,123.5
entertainest,93.0
entertaining,101.77012
entertainingly,132.0
entertainment,101.06704
entertainmentbut,62.0
entertainments,101.72973
entertainmentsmode,371.0
entertains,81.30769
entertainst,83.5
enterthat,95.0
enterthere,39.0
enteuthen,167.0
entfachte,114.0
entfernte,107.0
entfernung,95.5
entfiel,82.0
entgegen,122.5
entgegengesetzten,62.0
entgegenhalten,266.0
entgegenstoen,125.0
entgegenwarf,156.0
entgegnete,117.0
enthielt,125.5
enthousiasme,79.0
enthral,71.0
enthrall,103.6
enthralld,80.6
enthralled,102.0
enthralling,126.166664
enthralls,77.5
enthralment,109.0
enthrals,80.0
enthrond,111.8
enthrone,108.0
enthroned,105.6
enthusiasm,107.29146
enthusiasmall,72.0
enthusiasmbut,89.0
enthusiasme,108.5
enthusiasmnews,98.0
enthusiasms,112.36364
enthusiasmwas,75.0
enthusiast,100.17647
enthusiastic,107.22681
enthusiastically,120.95652
enthusiasticallyand,135.0
enthusiasticallyfollowed,120.0
enthusiasts,95.333336
entibia,70.0
entibie,53.0
enticd,58.0
entice,77.15
enticed,93.25
enticement,123.5
enticements,107.42857
entices,60.5
enticeth,100.5
entichamber,47.0
enticing,98.82758
enticingly,130.5
enticings,72.0
entics,105.0
entienda,121.25
entiendan,97.25
entiendas,99.0
entiende,85.71429
entienden,100.166664
entiendes,132.0
entiendo,109.5
entiere,123.0
entierran,104.0
entierre,140.0
entierren,82.0
entierro,111.25
entindase,165.0
entindese,106.0
entire,104.59528
entirebut,114.0
entirely,103.77273
entirelyabout,78.0
entirelyalmost,88.0
entirelynot,108.0
entirelyshe,140.0
entirelythat,103.0
entireness,92.0
entirenot,106.0
entireof,121.0
entirepeace,161.0
entirety,92.4
entities,105.42857
entitle,90.42857
entitled,101.87571
entitles,100.8
entitling,96.0
entituled,143.33333
entity,95.15972
entjungfert,142.5
entkleiden,128.0
entkleidet,137.0
entlassen,108.0
entlasssen,117.0
entleeren,157.0
entlie,118.5
entlud,83.5
entnahm,112.0
entomb,108.0
entombd,63.0
entombed,89.28571
entombing,93.0
entombment,113.25
entombs,116.5
entomece,68.0
entomecen,62.0
entomological,141.5
entomologistsi,74.0
entomology,69.0
entonada,148.5
entonado,181.0
entonaos,91.0
entonces,116.05556
entono,107.0
entonos,106.0
entorpece,85.0
entorpecen,94.0
entourage,115.666664
entozoa,138.0
entr,100.13793
entra,112.1579
entraas,96.171425
entraba,110.55556
entraban,106.0
entracte,83.42857
entrada,85.666664
entradas,68.333336
entrado,103.8
entrados,74.0
entrail,86.0
entrailes,55.0
entrails,96.03278
entrain,87.0
entrals,183.0
entrambas,112.625
entrambos,102.24324
entramos,110.6
entran,95.666664
entrance,92.42654
entranced,87.882355
entrancedlet,74.0
entrancedoor,88.0
entrancegate,80.0
entrancehall,68.666664
entrancement,89.5
entranceprice,113.0
entrances,93.04
entrancesong,54.0
entrancing,100.44444
entrancingly,118.0
entrando,98.2
entrap,86.63636
entrapment,100.0
entrappd,88.0
entrapped,105.75
entrapping,132.0
entrar,98.83871
entrara,95.0
entraran,85.0
entraris,44.0
entrarle,141.0
entrarme,51.0
entrarn,44.0
entrarnos,124.5
entraro,138.0
entraron,95.70588
entraros,119.0
entrarse,97.333336
entrase,89.85714
entrasen,131.33333
entrayles,74.5
entre,117.649216
entreat,86.24911
entreated,93.77273
entreatedwhat,112.0
entreateth,64.0
entreateven,100.0
entreaties,97.061066
entreatiesto,115.0
entreatin,67.0
entreating,104.08696
entreatingly,85.666664
entreatments,86.0
entreats,100.21739
entreaty,101.0
entrecano,159.0
entreclara,144.0
entred,100.0
entredicho,80.0
entree,96.833336
entrees,86.0
entreg,83.71429
entrega,103.5
entregada,96.0
entregadas,77.0
entregado,93.0
entregalle,90.0
entregan,88.0
entregando,61.0
entregar,102.5
entregara,91.666664
entregaran,70.0
entregarla,75.0
entregarle,110.0
entregarlos,120.0
entregaron,85.0
entregas,72.0
entregase,67.0
entregaste,62.0
entregndolos,106.0
entregndose,108.0
entrego,108.666664
entregse,45.0
entregu,82.0
entregue,76.0
entregume,112.0
entremeten,83.0
entremeter,88.0
entremeterme,98.0
entremeterse,98.5
entremetidas,104.0
entremetiera,118.0
entremeto,92.833336
entremets,55.0
entremos,70.0
entrems,118.0
entremtete,90.0
entren,80.333336
entrench,118.0
entrenchd,72.0
entrenched,99.2
entrenching,100.0
entrenchment,76.85714
entrenchments,99.85714
entreodo,127.5
entreoyle,74.0
entrepareca,154.0
entresaque,94.0
entresemana,61.0
entresol,76.5
entretanto,95.875
entretejidas,149.0
entretejise,74.0
entretena,96.44444
entretendr,124.0
entretenelle,161.0
entretenellos,112.0
entretener,114.21429
entretenerla,166.0
entretenerlas,97.0
entretenerle,108.5
entretenerme,103.5
entreteneros,111.0
entretenerse,100.0
entretenga,100.0
entretengamos,128.0
entretengan,109.0
entretengo,49.0
entretenida,163.0
entretenidas,128.0
entretenido,95.666664
entretenidos,93.6
entretenimiento,114.875
entretenimientos,98.0
entreth,168.0
entretied,110.0
entretiene,88.6
entretienen,136.0
entretuve,114.0
entretuviera,68.0
entretuvieron,97.0
entretuviese,106.0
entretuviesen,117.0
entretuvisemos,95.0
entretuvo,84.0
entreverado,80.0
entrez,110.8
entricadas,153.0
entries,112.17391
entrigame,119.0
entring,86.53333
entrinnen,103.0
entris,149.0
entristeca,135.5
entristece,96.5
entristecerse,116.0
entristecieron,94.0
entristecise,114.5
entristezca,54.0
entrndose,65.0
entronizado,110.0
entrse,95.0
entrstet,103.5
entrstung,111.0
entrust,74.52941
entrusted,87.61729
entrusting,88.25
entrusts,88.0
entry,90.66428
entrymy,438.0
entscheidend,145.0
entschied,116.666664
entschieden,62.0
entschlossen,190.0
entschlpfen,79.0
entschlpfte,72.5
entschuldigen,132.66667
entschwinden,145.0
entsetzen,95.5
entsetzliche,142.0
entsetzt,118.666664
entsinne,92.0
entsndigte,186.0
entsprach,119.0
entstammt,83.0
enttuscht,106.5
enttuschte,140.0
enturbi,95.0
enturbiar,131.0
entwand,93.0
entweat,118.0
entweder,136.33333
entwickeln,117.0
entwickeltes,109.0
entwicklung,101.0
entwind,91.0
entwine,104.333336
entwined,121.545456
entwining,86.666664
entwischte,166.0
entwist,160.0
entzcken,125.666664
entzckt,88.0
entzndeten,192.0
entzog,102.5
entzwei,91.0
enuff,121.0
enumerate,92.42857
enumerated,106.925
enumerates,58.0
enumerating,89.2
enumeration,97.31035
enumerations,74.0
enunciate,72.0
enunciated,98.44444
enunciating,128.0
enunciation,87.0
enunciationthat,169.0
enunciator,89.0
enuntiem,150.0
enurd,147.0
enure,157.0
enva,90.5625
envainen,93.0
envame,81.0
envan,74.333336
envanos,68.0
envaramiento,92.0
envas,98.0
envasar,120.0
enve,106.5
envel,143.0
envelop,94.8
envelopd,121.0
envelope,88.314156
enveloped,95.92727
envelopes,118.25
envelopesone,114.0
envelopethey,69.0
enveloping,108.44444
envelopment,63.0
enveloppe,116.0
envelops,103.6
enveme,110.0
envenom,76.666664
envenomd,103.0
envenomed,75.333336
envenoms,86.0
envi,97.666664
enviaba,130.2
enviable,115.666664
enviad,87.0
enviado,92.166664
enviallo,102.0
enviando,108.0
enviar,98.30769
enviara,133.0
enviarle,112.8
enviarme,101.333336
enviaron,98.25
enviarte,99.0
enviase,119.14286
enviaste,99.0
envibades,108.0
envidado,146.0
envidar,91.0
envidia,98.9375
envidiada,153.0
envidiado,97.0
envidiados,139.0
envidiar,125.0
envidiara,89.5
envidio,152.0
envidioso,132.0
envidiosos,106.333336
envidole,137.0
envie,102.0
envied,98.17978
envier,30.0
envies,94.6
enviest,70.5
envieth,132.0
envilece,168.0
envilecen,190.0
envindole,69.0
envious,105.24219
enviousbad,136.0
enviously,121.875
environ,95.0
environd,102.75
environed,100.0
environing,122.5
environment,100.293106
environmental,133.75
environmentclimate,176.0
environments,133.5
environmentthe,135.0
environs,99.89286
environsfor,94.0
environsnever,124.0
envisaged,127.5
envisagez,112.0
envisaging,139.0
envite,130.5
enviud,146.0
enviudares,106.0
envo,119.333336
envoi,62.0
envoles,108.0
envoltorio,96.0
envolved,137.0
envolver,112.0
envoy,96.7
envoyespecially,63.0
envoys,95.6
envsala,120.0
envuelta,84.5
envuelto,109.57143
envueltos,85.0
envy,100.41875
envybut,87.0
envying,108.208336
envyings,183.0
envys,95.666664
envythat,101.0
envywill,95.0
envyyou,68.0
enwheel,87.0
enwich,66.0
enwind,61.0
enwinding,133.0
enwombed,54.0
enwrap,90.0
enwrapped,85.75
enwraps,112.333336
enwrapt,135.0
enwreathed,157.0
enwritten,78.0
eo,141.8
eodem,163.66667
eofor,112.111115
eofora,50.0
eoghan,214.0
eolet,130.0
eoletes,115.0
eolian,89.0
eomr,97.0
eomrson,120.0
eon,104.666664
eonculcatur,145.0
eons,136.75
eormenric,147.0
eormenrica,163.0
eormenrics,177.0
eorum,145.0
eos,158.0
eotena,87.0
eotenracetb,131.0
eotens,80.0
eotensthis,89.0
ep,107.14179
epact,171.0
epae,113.0
epaean,111.5
epaenetus,109.0
epaltes,84.0
epaminondas,99.9
epaphras,95.666664
epaphroditus,107.0
epatkasthe,195.0
epaulement,90.0
epaulet,121.2
epaulets,102.52
epaulette,132.0
epaulettes,129.57143
epean,87.0
epeans,80.333336
epechists,130.0
epeian,96.333336
epeians,95.666664
epeius,88.0
epekrataese,138.0
epenthetic,134.0
epergne,127.0
eperitus,82.0
epeus,92.625
eph,96.25
ephah,83.871796
ephai,61.0
ephebe,83.0
ephemera,115.0
ephemeral,113.57143
ephemerides,89.0
ephemeron,105.0
epher,76.75
ephes,102.666664
ephesdammim,108.0
ephesian,103.0
ephesians,77.0
ephestion,178.0
ephesus,101.22043
ephesushe,78.0
ephialtes,116.0
ephippia,134.0
ephistions,110.0
ephlal,147.0
ephod,81.05556
ephori,87.71429
ephoros,75.0
ephphatha,58.0
ephraim,90.85955
ephraimite,43.0
ephraimites,88.4
ephraims,90.5
ephratah,92.8
ephrath,81.4
ephrathite,106.666664
ephrathites,145.0
